OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,NORAD_CAT_ID,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,decay_risk_flag,epoch_age_days,decay_risk_score
STARLINK-36115,2025-286X,2026-07-16 02:26:29.049504,15.34405435,0.00013649,53.1597,120.1173,76.3483,283.7671,66946,3510,0.00033861654,0.00011083,0.0,False,1.4475639641898148,0.5077396270258029
STARLINK-36089,2025-286Y,2026-07-16 04:21:29.279232,15.34402432,0.00011464,53.1595,119.901,102.4064,257.7067,66947,3511,0.00041582091,0.000137,0.0,False,1.3677001941898148,0.7402986737390175
STARLINK-36116,2025-286Z,2026-07-16 04:39:39.681792,15.34409977,0.00011249,53.1587,119.9799,101.9474,258.1654,66948,3510,0.000370348,0.00012161,0.0,False,1.3550797941898147,0.6033227926991773
STARLINK-36096,2025-286AA,2026-07-16 00:10:16.249728,15.34398135,0.00014135,53.1585,120.2372,109.406,250.7096,66949,3509,0.00044132943,0.00014563,0.0,False,1.5421565541898148,0.8171367736323909
STARLINK-36111,2025-286AB,2026-07-16 01:41:01.969152,15.34407796,0.00010851,53.1579,119.9173,84.2063,275.9063,66950,3510,0.00033757399,0.00011049,0.0,False,1.4791273941898149,0.5045992033146728
STARLINK-35999,2025-286AC,2026-07-16 04:09:22.693248,15.34417333,0.00012579,53.1598,119.8486,112.7418,247.3718,66951,3511,0.00049675061,0.00016453,0.0,False,1.3761097541898148,0.9840793545837213
STARLINK-36122,2025-286AD,2026-07-16 05:18:55.431360,15.34407641,0.00012649,53.1586,119.4421,93.3699,266.7449,66952,3512,0.00024172381,7.801e-05,0.0,False,1.3278141741898148,0.21587427118855065
STARLINK-35887,2025-288A,2026-07-16 04:57:12.994560,15.27580659,9.419e-05,43.0011,17.5568,282.9685,77.1062,66959,3494,0.00023964959,6.338e-05,0.0,False,1.3428886741898147,0.2096261970721052
STARLINK-35879,2025-288B,2026-07-15 12:01:51.159648,15.27578719,0.0002483,43.0058,21.7215,264.7121,95.3447,66960,3483,0.00035461477,9.508e-05,0.0,False,2.0480025041898147,0.5559303333018694
STARLINK-35761,2025-288C,2026-07-15 20:36:49.329792,15.27587944,0.0001534,43.0001,19.2452,259.9812,100.0867,66961,3489,0.00038871,0.00010452,0.0,False,1.6903847941898147,0.6586337707661968
STARLINK-35874,2025-288D,2026-07-15 22:05:38.473152,15.27587747,0.0001598,43.0019,19.7068,268.796,91.2709,66962,3489,0.00034756,9.316e-05,0.0,False,1.6287048941898148,0.5346795856307079
STARLINK-36133,2025-288E,2026-07-16 05:19:25.353408,15.27579909,0.00011974,43.0024,17.666,271.0578,89.0136,66963,3494,0.00046783998,0.00012634,0.0,False,1.3274678541898148,0.8969932407707538
STARLINK-36104,2025-288F,2026-07-15 21:52:39.997056,15.27612522,0.000177,43.002,19.6424,285.7028,74.3628,66964,3489,0.00047755,0.00012915,0.0,False,1.6377150341898148,0.9262422715544548
STARLINK-36067,2025-288G,2026-07-15 20:53:28.315968,15.27580398,0.0002777,43.0125,19.3215,254.5484,105.5061,66965,3489,0.00040767,0.00010973,0.0,False,1.678822454189815,0.7157460757520744
STARLINK-36139,2025-288H,2026-07-16 04:46:06.879072,15.27576385,6.006e-05,43.0001,17.4925,300.9989,59.0804,66966,3494,0.00031775154,8.491e-05,0.0,False,1.3505983441898148,0.4448889812699835
STARLINK-36136,2025-288J,2026-07-15 11:45:11.955744,15.27593346,0.0001702,42.9998,21.6344,52.9005,307.2002,66967,3483,0.00033993666,9.107e-05,0.0,False,2.059567364189815,0.5117161616280159
STARLINK-36152,2025-288K,2026-07-15 12:18:28.652832,15.27594504,7.098e-05,42.9989,21.8028,232.7133,127.3654,66968,3483,0.00017739702,4.625e-05,0.0,False,2.0364574441898147,0.022105745384620946
STARLINK-36149,2025-288L,2026-07-15 21:56:23.811072,15.27557566,0.0001162,42.9996,19.6608,331.3811,28.6976,66969,3489,0.00026691,7.085e-05,0.0,False,1.635124594189815,0.29174143177464046
STARLINK-35703,2025-288M,2026-07-15 20:49:46.145280,15.27580271,0.0002779,43.0126,19.2944,249.2025,110.8529,66970,3489,0.00041947,0.00011299,0.0,False,1.6813938741898147,0.7512906537496145
STARLINK-35678,2025-288N,2026-07-16 05:08:19.171392,15.2757897,7.632e-05,43.0011,17.6043,273.0148,87.0617,66971,3494,0.00033780258,9.045e-05,0.0,False,1.335178294189815,0.5052877740845422
STARLINK-34846,2025-288P,2026-07-15 21:00:52.660800,15.27584023,0.0001397,43.0031,19.3629,259.1175,100.9519,66972,3489,0.00026409,7.013e-05,0.0,False,1.673679574189815,0.2832468800837029
STARLINK-35778,2025-288Q,2026-07-15 22:16:31.920672,15.27589465,0.0001505,43.0015,18.9047,268.1564,91.9115,66973,3490,0.00039904,0.00010738,0.0,False,1.6211418441898149,0.6897503377759074
STARLINK-35780,2025-288R,2026-07-15 22:07:16.955328,15.27584976,0.0001574,43.0004,18.8516,275.9495,84.1177,66974,3490,0.0004917,0.00013295,0.0,False,1.627565054189815,0.9688656426277761
STARLINK-35777,2025-288S,2026-07-15 22:03:47.601216,15.275892,0.0001433,43.0011,19.6979,279.2431,80.8259,66975,3489,0.00032715,8.753e-05,0.0,False,1.6299881341898148,0.47319951470445454
STARLINK-35772,2025-288T,2026-07-15 21:15:41.227776,15.27591491,0.0001889,43.0039,19.4905,265.5485,94.5151,66976,3489,0.00036555,9.814e-05,0.0,False,1.6633952341898148,0.588870005815093
STARLINK-35770,2025-288U,2026-07-16 05:32:22.722720,15.27575167,0.00020068,42.9953,17.7374,73.9441,286.1631,66977,3494,0.0002384031,6.303e-05,0.0,False,1.3184705241898147,0.20587145461209214
STARLINK-35787,2025-288V,2026-07-15 20:47:55.536864,15.27595931,0.0001525,43.0018,19.3025,274.1794,85.8883,66978,3489,0.00048723,0.00013176,0.0,False,1.6826740641898148,0.9554008745219283
STARLINK-36107,2025-288W,2026-07-15 22:01:56.348256,15.27589722,0.0002447,43.0029,19.6779,253.1501,106.9083,66979,3489,0.00039339,0.00010582,0.0,False,1.6312757841898147,0.6727311118703059
STARLINK-36086,2025-288X,2026-07-15 18:38:49.663680,15.27586573,0.0001565,43.001,20.3476,288.6207,71.4474,66980,3487,0.00031191559,8.333e-05,0.0,False,1.7723253741898146,0.4273096270356831
